family,genus,rn.bl,bn.bl,nspp_in_genera,div_rate_basal_age_upper,div_rate_basal_age_lower,div_rate_root_age_upper,div_rate_root_age_lower,hyb_present,neo_present,type
Asteraceae,Milleria,1.039851,1.039851,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Rumfordia,5.16507999999999,5.09689,7,0.3817838228910793,0.09221380670285909,0.37674346748846427,0.09099638906768848,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Galinsoga,6.25488799999999,0.046454,12,53.49176927257072,15.97144152773447,0.3972743636317716,0.11861720701144103,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Tridax,6.254889,6.254889,35,0.5684110559738811,0.2368714362355935,0.5684110559738811,0.2368714362355935,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Melampodium,7.40391,7.398385,42,0.505200745606422,0.2202157010929115,0.5048237510022905,0.22005137011798903,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Acanthospermum,1.60837600000002,1.211721,6,1.478689788514068,0.3346191970826324,1.1140177851621964,0.25209597016379215,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Lecocarpus,1.608377,1.608377,4,0.8619212791030278,0.163123611235109,0.8619212791030278,0.163123611235109,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Polymnia,12.350026,2.590284,4,0.5351901031392274,0.10128783734427997,0.11225031923980489,0.021244025273103952,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Viguiera,1.94887699999998,0.911563,21,3.339892511788459,1.20519622743366,1.5621932208771792,0.5637155596110585,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Aldama,1.577395,1.577395,123,3.0507161208019657,1.6357455358945128,3.0507161208019657,1.6357455358945128,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Tithonia,1.461321,1.291099,14,2.044039480795244,0.645116387616367,1.8059395092626864,0.5699699949122088,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Lagascea,1.461321,0.894913,12,2.7767019249781826,0.8290608637145478,1.7004522960992146,0.5077168840585861,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Simsia,1.82584800000001,1.132282,33,3.088018321819547,1.2674267764473184,1.915004732850961,0.7859824724124432,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Pappobolus,1.27973799999995,0.305125,46,12.54778007862055,5.587048233472921,2.99173846247376,1.3321071127359596,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Syncretocarpus,1.279739,1.279739,3,0.8584658970837881,0.14246776631325184,0.8584658970837881,0.14246776631325184,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Scalesia,1.46239,1.46239,24,2.1731917138027104,0.8164186492470779,2.1731917138027104,0.8164186492470779,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Helianthus,1.917776,1.825863,87,2.4459163248582088,1.2387364761068,2.328691212453688,1.179367714724655,hybrid,neophyte,hybrid & neophyte
Asteraceae,Phoebanthus,1.917776,0.529724,2,1.3085062797984335,0.179924224321203,0.36143281622042683,0.049698285829171365,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Iostephane,3.27598399999999,1.812885,4,0.7646896306825256,0.14472195669746887,0.423168843657324,0.0800871629615687,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Calanticaria,4.0373,4.0373,5,0.39864214015161126,0.08334090521418099,0.39864214015161126,0.08334090521418099,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Chromolepis,5.671773,5.671773,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Zaluzania,5.671773,5.671773,14,0.46529671226532837,0.1468516322735596,0.46529671226532837,0.1468516322735596,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Ambrosia,5.12304900000004,2.382343,51,1.6504028314664705,0.7520997057216593,0.7674776549520208,0.349744745605213,hybrid,neophyte,hybrid & neophyte
Asteraceae,Xanthium,5.12305,5.12305,7,0.37983430750340386,0.09174293228559852,0.37983430750340386,0.09174293228559852,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Parthenium,5.956327,5.956327,24,0.5335593278119126,0.2004460917730733,0.5335593278119126,0.2004460917730733,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Encelia,3.35396200000002,1.365692,23,2.2959014301388234,0.8516933611719778,0.9348627730216177,0.34679904238797987,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Helianthella,3.353963,3.353963,15,0.8074180308793538,0.2610251625774941,0.8074180308793538,0.2610251625774941,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Enceliopsis,2.08149900000006,0.726523,3,1.5121507353079113,0.2509508395383967,0.5277986146849353,0.0875914697984238,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Geraea,2.52970300000004,1.844757,2,0.37573901633653933,0.05166543875660856,0.27400338322717505,0.037676430713140405,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Echinacea,6.583372,0.004034,10,570.7945198299568,159.11102780674136,0.3497577066880082,0.09749622020028562,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Acmella,6.583372,0.73689,36,4.86303103374467,2.0411152231354395,0.5443287935811785,0.22846611079797313,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Trichocoryne,7.507783,7.507783,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Balsamorhiza,2.2246780000001,0.861842,20,3.475964589279695,1.2353897083136216,1.3465914049376388,0.47859094079789544,hybrid,no neophyte,hybrid & no neophyte
Asteraceae,Wyethia,2.2246780000001,1.023568,11,2.3426829216997507,0.6771872318790203,1.0778617277638665,0.3115719131307605,hybrid,no neophyte,hybrid & no neophyte
Asteraceae,Agnorhiza,2.52417300000008,1.786238,5,0.9010209795302195,0.1883692075866782,0.637609986492229,0.13329999038148424,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Scabrethia,2.524174,2.524174,4,0.5492071311723719,0.10394064136128923,0.5492071311723719,0.10394064136128923,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Lindheimera,5.111749,5.111749,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Vigethia,5.111749,5.111749,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Borrichia,5.87145,5.87145,3,0.18711089912510703,0.031052219944639668,0.18711089912510703,0.031052219944639668,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Engelmannia,6.602299,6.602299,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Berlandiera,6.602299,6.602299,11,0.3631909540598465,0.10498573005553748,0.3631909540598465,0.10498573005553748,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Wedelia,0.723195999999973,0.26735,134,18.31995436675112,9.950475172118429,6.772492934074711,3.6784765641208756,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Wollastonia,0.310781,0.310781,25,10.357376496208587,3.937742113005993,10.357376496208587,3.937742113005993,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Melanthera,0.907828999999936,0.790862,6,2.265577900098949,0.5126875587753166,1.9736750745219431,0.44663158822662963,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Perymenium,1.77606399999996,0.657099,71,6.487119714139445,3.164578764660783,2.4000710993755923,1.1708145324041717,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Baltimora,1.992065,1.992065,2,0.34795409816444006,0.0478449146008413,0.34795409816444006,0.0478449146008413,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Tilesia,1.992065,1.992065,4,0.6959081963288801,0.13170467051400978,0.6959081963288801,0.13170467051400978,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Perymeniopsis,2.555554,2.555554,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Clibadium,2.57310899999999,0.062476,38,58.223736470426815,24.770512016070377,1.4136929915236394,0.6014368255351867,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Rensonia,2.57311,2.57311,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Dimerostemma,3.096182,1.835625,30,1.8528824687298089,0.7414240670810216,1.098513388961681,0.439566069803261,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Sphagneticola,1.39463599999999,1.295625,5,1.2422096767460493,0.25969878369220484,1.154020054289515,0.2412616887999559,hybrid,neophyte,hybrid & neophyte
Asteraceae,Trigonopterum,1.394637,1.394637,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Oyedaea,0.789473000000044,0.664007,24,4.786175191448201,1.7980570513148721,4.0255383405737355,1.5123031040610229,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Elaphandra,0.789474,0.789474,14,3.3428046137241485,1.0550178003773447,3.3428046137241485,1.0550178003773447,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Steiractinia,0.813297,0.813297,16,3.4090728506803556,1.1266372947080276,3.4090728506803556,1.1266372947080276,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Lundellianthus,2.94357000000002,1.218484,8,1.7065809166799366,0.43548232973282397,0.7064352271832577,0.18026690415453572,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Pentalepis,1.858083,1.858083,14,1.4203118642252572,0.44826260341174423,1.4203118642252572,0.44826260341174423,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Eclipta,1.858083,1.858083,9,1.1825222970858782,0.3163403706412033,1.1825222970858782,0.3163403706412033,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Wamalchitamia,3.229809,3.229809,7,0.6024845893535231,0.145520564604822,0.6024845893535231,0.145520564604822,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Otopappus,2.63776100000001,1.453525,17,1.9492016608288238,0.6573753083211065,1.074097821620763,0.3622433742205729,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Oblivia,2.637762,2.637762,3,0.41649409183546876,0.06911979048676666,0.41649409183546876,0.06911979048676666,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Schizoptera,2.329421,2.329421,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Lasianthaea,2.329421,2.329421,25,1.3818351534000082,0.5253560569867428,1.3818351534000082,0.5253560569867428,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Synedrella,3.171524,3.171524,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Damnxanthodium,1.911189,1.911189,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Calyptocarpus,1.911189,1.911189,3,0.5748318395868277,0.09539692662209472,0.5748318395868277,0.09539692662209472,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Delilia,4.791459,4.791459,2,0.14466307247123378,0.019891682221286865,0.14466307247123378,0.019891682221286865,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Jefea,5.41325399999999,1.492772,5,1.0781538724159485,0.22540095648981417,0.2973143163860597,0.06215711226948034,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Blainvillea,5.413255,5.413255,5,0.297314261462669,0.06215710078708889,0.297314261462669,0.06215710078708889,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Kingianthus,1.40246100000002,1.319371,2,0.5253618433025625,0.07223910469786354,0.4942363321047326,0.06795923722964388,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Monactis,1.402462,1.402462,12,1.7718174537263756,0.5290249181292449,1.7718174537263756,0.5290249181292449,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Sabazia,12.147946,12.147946,16,0.22823518661012993,0.07542762635544766,0.22823518661012993,0.07542762635544766,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Bidens,5.02632299999993,5.015197,258,1.1072266124185386,0.6549420821168548,1.104775714756432,0.6534923373221835,hybrid,neophyte,hybrid & neophyte
Asteraceae,Coreopsis,4.85416999999995,4.299927,91,1.049054904075546,0.5354939962920406,0.9292751400377194,0.474351968100431,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Thelesperma,4.90920499999993,1.860199,16,1.4904796326843426,0.49257672532570707,0.5647734658136747,0.18664747792650094,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Cosmos,6.22665399999994,2.308418,41,1.6087086769832448,0.6972038480180367,0.5963992967498023,0.2584755652769715,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Coreocarpus,6.43134499999996,6.107216,13,0.41998667763863873,0.12910258297140137,0.39882005357534894,0.1225960293475587,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Fitchia,1.519061,1.519061,9,1.4464360399853722,0.38694079099003853,1.4464360399853722,0.38694079099003853,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Oparanthus,1.519061,1.519061,7,1.2809953971929458,0.3094040524019348,1.2809953971929458,0.3094040524019348,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Narvalina,2.399068,2.399068,2,0.28892352386841275,0.03972800262615521,0.28892352386841275,0.03972800262615521,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Petrobium,7.694377,7.694377,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Diodontium,1.062978,1.062978,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Trioncinia,1.062978,1.062978,2,0.6520804575070653,0.08966336067569125,0.6520804575070653,0.08966336067569125,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Glossocardia,1.293116,1.293116,13,1.9835415828599576,0.609734440192736,1.9835415828599576,0.609734440192736,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Isostigma,1.794724,1.794724,17,1.5786345666833541,0.5324002158702041,1.5786345666833541,0.5324002158702041,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Heterosperma,1.90442999999999,1.897958,12,1.3092527072717102,0.3909134684378564,1.3048033531229886,0.38958499116763595,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Henricksonia,1.904431,1.904431,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Dahlia,5.14396100000005,3.479168,41,1.0673735981430927,0.46259275563413443,0.7219285034828747,0.3128791047276767,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Hidalgoa,5.143962,5.143962,3,0.21357317349313812,0.03544379931149464,0.21357317349313812,0.03544379931149464,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Dicranocarpus,7.556994,7.556994,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Goldmanella,16.646731,16.646731,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Ericentrodea,17.867237,0.058404,6,30.678711547634666,6.942420178552229,0.10028184375838609,0.022693218213211387,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Centipeda,11.4049010000001,2.442192,14,1.0806100951994186,0.34104981219130354,0.2313967766677883,0.07303080692546972,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Anisopappus,11.4049010000001,5.558897,47,0.6926099911025619,0.30991158816957814,0.337587112918387,0.15105493662251768,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Athroisma,4.67269400000004,1.409831,14,1.8718962270054058,0.5907865006054653,0.5647828275541339,0.17825030334430134,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Blepharispermum,4.672695,4.672695,15,0.5795478200700473,0.18735841679242915,0.5795478200700473,0.18735841679242915,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Helichrysum,1.92074300000007,1.556046,651,4.163443524297205,2.692500570051544,3.372918522784325,2.18126773963319,hybrid,neophyte,hybrid & neophyte
Asteraceae,Anaphalis,1.66633700000006,1.553865,147,3.211625583161173,1.7680241940293984,2.9948519337796355,1.6486886591700194,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Achyrocline,1.16554200000007,1.163279,45,3.2723555482135582,1.449694315439571,3.266001988577066,1.4468796092891782,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Humeocline,1.165543,1.165543,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Pseudognaphalium,1.00528500000007,0.274924,110,17.09738096998595,9.008083689010357,4.675768927012827,2.4635187037678983,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Syncephalum,2.087859,2.087859,5,0.7708556528166415,0.16115658989482187,0.7708556528166415,0.16115658989482187,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Galeomma,2.616359,2.616359,2,0.2649281618309816,0.03642855579235301,0.2649281618309816,0.03642855579235301,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Tietkensia,3.97214,3.97214,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Edmondia,1.40917999999999,0.612782,3,1.7928272838760109,0.2975308621890894,0.7796110423566311,0.1293813116805205,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Anaxeton,1.409181,1.409181,12,1.7633693966836057,0.5265025179372821,1.7633693966836057,0.5265025179372821,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Petalacte,1.415501,1.415501,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Anderbergia,0.922472,0.922472,6,1.9423456421745646,0.4395419135845472,1.9423456421745646,0.4395419135845472,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Langebergia,0.922472,0.922472,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Syncarpha,4.22466000000003,4.171007,26,0.7811294821661728,0.30035024359713797,0.7712091713940196,0.2965358084426578,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Raoulia,1.51735500000007,1.375639,15,1.9685762042964832,0.636408779740833,1.7847176178956705,0.5769702787771216,hybrid,no neophyte,hybrid & no neophyte
Asteraceae,Rachelia,1.370926,1.370926,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Ewartiothamnus,1.370926,1.370926,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Leucogenes,1.07540300000005,0.790536,4,1.7536131955026597,0.3318814885944358,1.2890928899397027,0.2439683211479591,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Euchiton,2.81203500000004,1.714574,19,1.7173006117942067,0.6005103408666865,1.0470847550497766,0.36614744026341906,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Stuartina,2.812036,2.812036,2,0.24649299673259706,0.033893655630413314,0.24649299673259706,0.033893655630413314,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Ewartia,1.45377300000001,1.452391,4,0.9544911536355504,0.18064299797195857,0.9535837858591961,0.18047127334700058,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Argyrotegium,1.45377300000001,1.024089,4,1.3536854327308374,0.2561928352589383,0.9535837858591961,0.18047127334700058,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Parantennaria,2.215886,2.215886,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Pterygopappus,4.564576,4.564576,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Asteraceae,Ozothamnus,2.29388300000005,2.148163,70,1.9777341114474831,0.9621535979685786,1.8520976187753546,0.9010323366418125,no hybrid,neophyte,no hybrid & neophyte
Asteraceae,Cassinia,1.58294400000005,1.050781,58,3.864214342043127,1.8101845450164404,2.5651210722213107,1.2016265429458401,hybrid,neophyte,hybrid & neophyte
